LineID,OrderID,Date,ShipDate,CustomerKey,ProductKey,GeoKey,ModeKey,OutcomeKey,PromisedDays,ActualDays,DaysLate,IsLate,Quantity,UnitPrice,GrossSales,DiscountRate,Discount,NetSales,Profit
125255,50104,2017-01-01,2017-01-06,5012,365,163,4,8,4,5,1,Yes,1,59.99,59.99,0.13,7.8,52.19,6.26
125256,50105,2017-01-01,2017-01-07,959,502,163,4,9,4,6,2,Yes,4,50.0,200.0,0.0,0.0,200.0,-35.0
125257,50107,2017-01-01,2017-01-04,1446,957,19,4,2,4,3,-1,No,1,299.98,299.98,0.17,51.0,248.98,117.02
125258,50107,2017-01-01,2017-01-04,1446,957,19,4,2,4,3,-1,No,1,299.98,299.98,0.16,48.0,251.98,120.95
125259,50107,2017-01-01,2017-01-04,1446,172,19,4,2,4,3,-1,No,2,30.0,60.0,0.01,0.6,59.4,-13.37
125260,50108,2017-01-01,2017-01-05,4816,191,5,4,18,4,4,0,No,2,99.99,199.98,0.15,30.0,169.98,84.99
125261,50108,2017-01-01,2017-01-05,4816,957,5,4,18,4,4,0,No,1,299.98,299.98,0.15,45.0,254.98,124.94
125262,50108,2017-01-01,2017-01-05,4816,502,5,4,18,4,4,0,No,4,50.0,200.0,0.25,50.0,150.0,11.25
125263,50108,2017-01-01,2017-01-05,4816,1073,5,4,18,4,4,0,No,1,199.99,199.99,0.15,30.0,169.99,85.0
125264,50108,2017-01-01,2017-01-05,4816,627,5,4,18,4,4,0,No,4,39.99,159.96,0.16,25.59,134.37,63.15
125265,50109,2017-01-01,2017-01-06,9451,403,5,4,15,4,5,1,No,1,129.99,129.99,0.17,22.1,107.89,52.87
125266,50110,2017-01-01,2017-01-07,9937,502,152,4,13,4,6,2,Yes,2,50.0,100.0,0.06,5.5,94.5,10.68
125267,50110,2017-01-01,2017-01-07,9937,365,152,4,13,4,6,2,Yes,5,59.99,299.95,0.1,30.0,269.96,97.99
125268,50111,2017-01-01,2017-01-03,3361,1004,134,4,2,4,2,-2,No,1,399.98,399.98,0.0,0.0,399.98,44.0
125269,50111,2017-01-01,2017-01-03,3361,502,134,4,2,4,2,-2,No,2,50.0,100.0,0.05,5.0,95.0,39.9
125270,50112,2017-01-01,2017-01-04,2365,1014,60,3,9,2,3,1,Yes,5,49.98,249.9,0.17,42.48,207.42,-37.96
125271,50114,2017-01-01,2017-01-06,12208,957,151,4,9,4,5,1,Yes,1,299.98,299.98,0.13,39.0,260.98,19.57
125272,50114,2017-01-01,2017-01-06,12208,957,151,4,9,4,5,1,Yes,1,299.98,299.98,0.12,36.0,263.98,-193.5
125273,50114,2017-01-01,2017-01-06,12208,191,151,4,9,4,5,1,Yes,4,99.99,399.96,0.16,63.99,335.97,-63.16
125274,50116,2017-01-01,2017-01-03,11987,885,45,4,1,4,2,-2,No,3,24.99,74.97,0.03,2.25,72.72,32.0
125275,50116,2017-01-01,2017-01-03,11987,403,45,4,1,4,2,-2,No,1,129.99,129.99,0.16,20.8,109.19,-24.57
125276,50116,2017-01-01,2017-01-03,11987,403,45,4,1,4,2,-2,No,1,129.99,129.99,0.15,19.5,110.49,34.58
125277,50116,2017-01-01,2017-01-03,11987,1073,45,4,1,4,2,-2,No,1,199.99,199.99,0.13,26.0,173.99,17.4
125278,50116,2017-01-01,2017-01-03,11987,1004,45,4,1,4,2,-2,No,1,399.98,399.98,0.25,100.0,299.99,122.99
125279,50118,2017-01-01,2017-01-05,10008,957,23,4,18,4,4,0,No,1,299.98,299.98,0.1,30.0,269.98,-209.24
125280,50118,2017-01-01,2017-01-05,10008,502,23,4,18,4,4,0,No,1,50.0,50.0,0.05,2.5,47.5,5.37
125281,50118,2017-01-01,2017-01-05,10008,502,23,4,18,4,4,0,No,4,50.0,200.0,0.2,40.0,160.0,36.8
125282,50118,2017-01-01,2017-01-05,10008,191,23,4,18,4,4,0,No,2,99.99,199.98,0.13,26.0,173.98,48.72
125283,50118,2017-01-01,2017-01-05,10008,1014,23,4,18,4,4,0,No,2,49.98,99.96,0.1,10.0,89.96,7.2
125284,50121,2017-01-01,2017-01-03,1419,365,23,3,23,2,2,0,No,3,59.99,179.97,0.01,1.8,178.17,57.91
125285,50121,2017-01-01,2017-01-03,1419,1004,23,3,23,2,2,0,No,1,399.98,399.98,0.2,80.0,319.98,156.79
125286,50122,2017-01-01,2017-01-04,3830,1014,22,3,13,2,3,1,Yes,5,49.98,249.9,0.16,39.98,209.92,65.7
125287,50122,2017-01-01,2017-01-04,3830,1014,22,3,13,2,3,1,Yes,4,49.98,199.92,0.07,13.99,185.93,76.23
125288,50122,2017-01-01,2017-01-04,3830,403,22,3,13,2,3,1,Yes,1,129.99,129.99,0.13,16.9,113.09,50.89
125289,50122,2017-01-01,2017-01-04,3830,403,22,3,13,2,3,1,Yes,1,129.99,129.99,0.12,15.6,114.39,52.62
125290,50122,2017-01-01,2017-01-04,3830,1014,22,3,13,2,3,1,Yes,2,49.98,99.96,0.09,9.0,90.96,-145.54
125291,50123,2017-01-01,2017-01-05,7799,365,45,3,9,2,4,2,Yes,1,59.99,59.99,0.12,7.2,52.79,18.48
125292,50123,2017-01-01,2017-01-05,7799,775,45,3,9,2,4,2,Yes,3,9.99,29.97,0.2,5.99,23.98,-1.51
125293,50124,2017-01-01,2017-01-06,8790,191,45,3,9,2,5,3,Yes,5,99.99,499.95,0.03,15.0,484.95,-42.68
125294,50124,2017-01-01,2017-01-06,8790,957,45,3,9,2,5,3,Yes,1,299.98,299.98,0.09,27.0,272.98,-36.03
125295,50125,2017-01-01,2017-01-07,8559,191,5,3,9,2,6,4,Yes,4,99.99,399.96,0.15,59.99,339.97,115.59
125296,50125,2017-01-01,2017-01-07,8559,828,5,3,9,2,6,4,Yes,1,31.99,31.99,0.09,2.88,29.11,9.61
125297,50125,2017-01-01,2017-01-07,8559,365,5,3,9,2,6,4,Yes,4,59.99,239.96,0.07,16.8,223.16,69.18
125298,50125,2017-01-01,2017-01-07,8559,627,5,3,9,2,6,4,Yes,5,39.99,199.95,0.0,0.0,199.95,81.98
125299,50127,2017-01-01,2017-01-03,3303,1004,19,2,9,1,2,1,Yes,1,399.98,399.98,0.18,72.0,327.98,101.67
125300,50127,2017-01-01,2017-01-03,3303,1014,19,2,9,1,2,1,Yes,4,49.98,199.92,0.06,11.0,188.92,92.57
125301,50127,2017-01-01,2017-01-03,3303,502,19,2,9,1,2,1,Yes,4,50.0,200.0,0.18,36.0,164.0,-254.2
125302,50127,2017-01-01,2017-01-03,3303,502,19,2,9,1,2,1,Yes,4,50.0,200.0,0.17,34.0,166.0,16.6
125303,50127,2017-01-01,2017-01-03,3303,365,19,2,9,1,2,1,Yes,3,59.99,179.97,0.0,0.0,179.97,-120.04
125304,50128,2017-01-01,2017-01-03,6288,365,51,2,13,1,2,1,Yes,5,59.99,299.95,0.09,27.0,272.95,131.02
125305,50129,2017-01-01,2017-01-06,7905,403,45,3,10,2,5,3,Yes,1,129.99,129.99,0.1,13.0,116.99,58.5
125306,50129,2017-01-01,2017-01-06,7905,502,45,3,10,2,5,3,Yes,4,50.0,200.0,0.16,32.0,168.0,75.6
125307,50129,2017-01-01,2017-01-06,7905,403,45,3,10,2,5,3,Yes,1,129.99,129.99,0.09,11.7,118.29,5.91
125308,50129,2017-01-01,2017-01-06,7905,821,45,3,10,2,5,3,Yes,1,51.99,51.99,0.0,0.0,51.99,24.44
125309,50129,2017-01-01,2017-01-06,7905,191,45,3,10,2,5,3,Yes,2,99.99,199.98,0.12,24.0,175.98,13.2
125310,50132,2017-01-01,2017-01-04,1598,804,24,4,2,4,3,-1,No,2,19.99,39.98,0.06,2.2,37.78,18.51
125311,50132,2017-01-01,2017-01-04,1598,403,24,4,2,4,3,-1,No,1,129.99,129.99,0.07,9.1,120.89,59.24
125312,50133,2017-01-01,2017-01-05,8512,957,24,4,18,4,4,0,No,1,299.98,299.98,0.07,21.0,278.98,90.67
125313,50133,2017-01-01,2017-01-05,8512,191,24,4,18,4,4,0,No,5,99.99,499.95,0.02,10.0,489.95,240.08
125314,50133,2017-01-01,2017-01-05,8512,957,24,4,18,4,4,0,No,1,299.98,299.98,0.06,16.5,283.48,-120.48
125315,50133,2017-01-01,2017-01-05,8512,191,24,4,18,4,4,0,No,4,99.99,399.96,0.13,51.99,347.97,-904.71
125316,50134,2017-01-01,2017-01-06,144,502,24,4,13,4,5,1,Yes,1,50.0,50.0,0.04,2.0,48.0,19.68
125317,50138,2017-01-01,2017-01-05,10883,403,151,3,9,2,4,2,Yes,1,129.99,129.99,0.06,7.15,122.84,9.21
125318,50138,2017-01-01,2017-01-05,10883,403,151,3,9,2,4,2,Yes,1,129.99,129.99,0.05,6.5,123.49,58.04
125319,50138,2017-01-01,2017-01-05,10883,1014,151,3,9,2,4,2,Yes,5,49.98,249.9,0.15,37.49,212.42,101.96
125320,50138,2017-01-01,2017-01-05,10883,502,151,3,9,2,4,2,Yes,4,50.0,200.0,0.15,30.0,170.0,-119.0
125321,50138,2017-01-01,2017-01-05,10883,1004,151,3,9,2,4,2,Yes,1,399.98,399.98,0.17,68.0,331.98,112.87
125322,50139,2017-01-01,2017-01-06,10355,1004,151,3,9,2,5,3,Yes,1,399.98,399.98,0.16,64.0,335.98,33.6
125323,50139,2017-01-01,2017-01-06,10355,502,151,3,9,2,5,3,Yes,5,50.0,250.0,0.12,30.0,220.0,22.0
125324,50139,2017-01-01,2017-01-06,10355,502,151,3,9,2,5,3,Yes,2,50.0,100.0,0.04,4.0,96.0,16.03
125325,50139,2017-01-01,2017-01-06,10355,403,151,3,9,2,5,3,Yes,1,129.99,129.99,0.04,5.2,124.79,45.3
125326,50139,2017-01-01,2017-01-06,10355,403,151,3,9,2,5,3,Yes,1,129.99,129.99,0.03,3.9,126.09,59.26
125327,50140,2017-01-01,2017-01-07,5017,502,151,3,9,2,6,4,Yes,4,50.0,200.0,0.13,26.0,174.0,13.05
125328,50140,2017-01-01,2017-01-07,5017,502,151,3,9,2,6,4,Yes,3,50.0,150.0,0.09,13.5,136.5,13.65
125329,50140,2017-01-01,2017-01-07,5017,365,151,3,9,2,6,4,Yes,5,59.99,299.95,0.07,21.0,278.95,87.31
125330,50140,2017-01-01,2017-01-07,5017,627,151,3,9,2,6,4,Yes,1,39.99,39.99,0.13,5.2,34.79,10.44
125331,50141,2017-01-01,2017-01-03,9943,957,151,3,23,2,2,0,No,1,299.98,299.98,0.05,15.0,284.98,103.45
125332,50142,2017-01-01,2017-01-04,2895,502,5,4,7,4,3,-1,No,5,50.0,250.0,0.1,25.0,225.0,74.25
125333,50142,2017-01-01,2017-01-04,2895,365,5,4,7,4,3,-1,No,5,59.99,299.95,0.06,16.5,283.45,79.37
125334,50142,2017-01-01,2017-01-04,2895,191,5,4,7,4,3,-1,No,3,99.99,299.97,0.09,27.0,272.97,122.84
125335,50143,2017-01-01,2017-01-05,941,502,24,3,11,2,4,2,Yes,3,50.0,150.0,0.07,10.5,139.5,-27.9
125336,50143,2017-01-01,2017-01-05,941,502,24,3,11,2,4,2,Yes,3,50.0,150.0,0.06,8.25,141.75,42.53
125337,50143,2017-01-01,2017-01-05,941,403,24,3,11,2,4,2,Yes,1,129.99,129.99,0.02,2.6,127.39,-8.03
125338,50144,2017-01-01,2017-01-06,440,1004,24,3,9,2,5,3,Yes,1,399.98,399.98,0.15,60.0,339.98,81.6
125339,50144,2017-01-01,2017-01-06,440,502,24,3,9,2,5,3,Yes,4,50.0,200.0,0.12,24.0,176.0,-117.39
125340,50144,2017-01-01,2017-01-06,440,565,24,3,9,2,5,3,Yes,3,70.0,210.0,0.12,25.2,184.8,88.7
125341,50145,2017-01-01,2017-01-03,7532,1004,24,2,8,1,2,1,Yes,1,399.98,399.98,0.13,52.0,347.98,108.92
125342,50146,2017-01-02,2017-01-04,1272,1004,24,2,9,1,2,1,Yes,1,399.98,399.98,0.12,48.0,351.98,30.97
125343,50146,2017-01-02,2017-01-04,1272,957,24,2,9,1,2,1,Yes,1,299.98,299.98,0.04,12.0,287.98,21.6
125344,50146,2017-01-02,2017-01-04,1272,502,24,2,9,1,2,1,Yes,4,50.0,200.0,0.1,20.0,180.0,-24.84
125345,50146,2017-01-02,2017-01-04,1272,403,24,2,9,1,2,1,Yes,1,129.99,129.99,0.01,1.3,128.69,54.05
125346,50146,2017-01-02,2017-01-04,1272,1014,24,2,9,1,2,1,Yes,1,49.98,49.98,0.0,0.0,49.98,19.49
125347,50147,2017-01-02,2017-01-05,888,1073,26,4,2,4,3,-1,No,1,199.99,199.99,0.12,24.0,175.99,55.09
125348,50147,2017-01-02,2017-01-05,888,1014,26,4,2,4,3,-1,No,4,49.98,199.92,0.05,10.0,189.92,15.57
125349,50147,2017-01-02,2017-01-05,888,1073,26,4,2,4,3,-1,No,1,199.99,199.99,0.1,20.0,179.99,88.2
125350,50148,2017-01-02,2017-01-06,564,365,19,4,19,4,4,0,No,5,59.99,299.95,0.05,15.0,284.95,96.88
125351,50149,2017-01-02,2017-01-07,8865,191,26,4,12,4,5,1,Yes,5,99.99,499.95,0.01,5.0,494.95,-98.99
125352,50150,2017-01-02,2017-01-08,2738,403,160,4,12,4,6,2,Yes,1,129.99,129.99,0.0,0.0,129.99,-8.19
125353,50150,2017-01-02,2017-01-08,2738,1073,160,4,12,4,6,2,Yes,1,199.99,199.99,0.09,18.0,181.99,-40.95
125354,50150,2017-01-02,2017-01-08,2738,365,160,4,12,4,6,2,Yes,3,59.99,179.97,0.25,44.99,134.98,47.24
125355,50150,2017-01-02,2017-01-08,2738,1073,160,4,12,4,6,2,Yes,1,199.99,199.99,0.07,14.0,185.99,50.22
125356,50150,2017-01-02,2017-01-08,2738,627,160,4,12,4,6,2,Yes,1,39.99,39.99,0.12,4.8,35.19,11.89
125357,50153,2017-01-02,2017-01-06,5782,502,15,4,18,4,4,0,No,4,50.0,200.0,0.09,18.0,182.0,-127.4
125358,50153,2017-01-02,2017-01-06,5782,810,15,4,18,4,4,0,No,4,19.99,79.96,0.12,9.6,70.36,20.41
125359,50153,2017-01-02,2017-01-06,5782,403,15,4,18,4,4,0,No,1,129.99,129.99,0.25,32.5,97.49,-6.14
125360,50153,2017-01-02,2017-01-06,5782,502,15,4,18,4,4,0,No,1,50.0,50.0,0.03,1.5,48.5,8.49
125361,50153,2017-01-02,2017-01-06,5782,191,15,4,18,4,4,0,No,4,99.99,399.96,0.12,48.0,351.96,38.72
125362,50154,2017-01-02,2017-01-07,2092,627,158,4,12,4,5,1,Yes,3,39.99,119.97,0.01,1.2,118.77,31.24
125363,50154,2017-01-02,2017-01-07,2092,1004,158,4,12,4,5,1,Yes,1,399.98,399.98,0.1,40.0,359.98,99.0
125364,50154,2017-01-02,2017-01-07,2092,642,158,4,12,4,5,1,Yes,4,30.0,120.0,0.18,21.6,98.4,8.66
125365,50154,2017-01-02,2017-01-07,2092,957,158,4,12,4,5,1,Yes,1,299.98,299.98,0.03,9.0,290.98,-213.29
125366,50155,2017-01-02,2017-01-08,5640,627,116,4,9,4,6,2,Yes,4,39.99,159.96,0.15,23.99,135.97,33.99
125367,50157,2017-01-02,2017-01-05,7429,502,56,4,6,4,3,-1,No,4,50.0,200.0,0.07,14.0,186.0,58.22
125368,50159,2017-01-02,2017-01-07,11387,627,56,4,9,4,5,1,Yes,1,39.99,39.99,0.1,4.0,35.99,10.08
125369,50159,2017-01-02,2017-01-07,11387,1014,56,4,9,4,5,1,Yes,1,49.98,49.98,0.25,12.5,37.49,17.24
125370,50159,2017-01-02,2017-01-07,11387,1004,56,4,9,4,5,1,Yes,1,399.98,399.98,0.09,36.0,363.98,-5.1
125371,50159,2017-01-02,2017-01-07,11387,191,56,4,9,4,5,1,Yes,2,99.99,199.98,0.1,20.0,179.98,-71.99
125372,50160,2017-01-02,2017-01-08,4249,567,2,4,12,4,6,2,Yes,3,25.0,75.0,0.04,3.0,72.0,8.14
125373,50161,2017-01-02,2017-01-04,6547,365,45,3,18,2,2,0,No,1,59.99,59.99,0.1,6.0,53.99,19.6
125374,50161,2017-01-02,2017-01-04,6547,1004,45,3,18,2,2,0,No,1,399.98,399.98,0.07,28.0,371.98,42.03
125375,50161,2017-01-02,2017-01-04,6547,502,45,3,18,2,2,0,No,2,50.0,100.0,0.03,3.0,97.0,-8.54
125376,50161,2017-01-02,2017-01-04,6547,502,45,3,18,2,2,0,No,1,50.0,50.0,0.02,1.0,49.0,-6.47
125377,50161,2017-01-02,2017-01-04,6547,627,45,3,18,2,2,0,No,2,39.99,79.98,0.17,13.6,66.38,-16.6
125378,50162,2017-01-02,2017-01-02,1828,273,45,1,18,0,0,0,No,1,27.99,27.99,0.16,4.48,23.51,-2.94
125379,50162,2017-01-02,2017-01-02,1828,957,45,1,18,0,0,0,No,1,299.98,299.98,0.02,6.0,293.98,-66.15
125380,50162,2017-01-02,2017-01-02,1828,1073,45,1,18,0,0,0,No,1,199.99,199.99,0.06,11.0,188.99,88.83
125381,50162,2017-01-02,2017-01-02,1828,365,45,1,18,0,0,0,No,3,59.99,179.97,0.2,35.99,143.98,67.67
125382,50163,2017-01-02,2017-01-02,7183,1004,45,1,18,0,0,0,No,1,399.98,399.98,0.06,22.0,377.98,-330.73
125383,50164,2017-01-02,2017-01-02,1389,771,45,1,17,0,0,0,No,3,39.99,119.97,0.0,0.0,119.97,-3.48
125384,50164,2017-01-02,2017-01-02,1389,1073,45,1,17,0,0,0,No,1,199.99,199.99,0.05,10.0,189.99,21.47
125385,50164,2017-01-02,2017-01-02,1389,1073,45,1,17,0,0,0,No,1,199.99,199.99,0.04,8.0,191.99,12.1
125386,50165,2017-01-02,2017-01-08,4994,1004,45,3,13,2,6,4,Yes,1,399.98,399.98,0.05,20.0,379.98,182.39
125387,50166,2017-01-02,2017-01-04,4504,1014,45,4,2,4,2,-2,No,2,49.98,99.96,0.07,7.0,92.96,5.86
125388,50166,2017-01-02,2017-01-04,4504,627,45,4,2,4,2,-2,No,5,39.99,199.95,0.25,49.99,149.96,26.39
125389,50166,2017-01-02,2017-01-04,4504,1004,45,4,2,4,2,-2,No,1,399.98,399.98,0.04,16.0,383.98,191.99
125390,50167,2017-01-02,2017-01-05,10283,1073,45,4,1,4,3,-1,No,1,199.99,199.99,0.03,6.0,193.99,91.18
125391,50167,2017-01-02,2017-01-05,10283,403,45,4,1,4,3,-1,No,1,129.99,129.99,0.2,26.0,103.99,28.08
125392,50167,2017-01-02,2017-01-05,10283,502,45,4,1,4,3,-1,No,3,50.0,150.0,0.05,7.5,142.5,44.6
125393,50167,2017-01-02,2017-01-05,10283,1014,45,4,1,4,3,-1,No,4,49.98,199.92,0.04,8.0,191.92,-335.87
125394,50168,2017-01-02,2017-01-06,6935,957,45,4,23,4,4,0,No,1,299.98,299.98,0.01,3.0,296.98,115.82
125395,50168,2017-01-02,2017-01-06,6935,403,45,4,23,4,4,0,No,1,129.99,129.99,0.18,23.4,106.59,50.1
125396,50168,2017-01-02,2017-01-06,6935,403,45,4,23,4,4,0,No,1,129.99,129.99,0.17,22.1,107.89,18.34
125397,50168,2017-01-02,2017-01-06,6935,1073,45,4,23,4,4,0,No,1,199.99,199.99,0.02,4.0,195.99,92.12
125398,50169,2017-01-02,2017-01-07,6528,1004,19,4,8,4,5,1,Yes,1,399.98,399.98,0.03,12.0,387.98,193.99
125399,50169,2017-01-02,2017-01-07,6528,365,19,4,8,4,5,1,Yes,5,59.99,299.95,0.04,12.0,287.95,-211.07
125400,50170,2017-01-02,2017-01-08,377,365,19,4,9,4,6,2,Yes,1,59.99,59.99,0.09,5.4,54.59,20.47
125401,50171,2017-01-02,2017-01-04,1521,365,42,4,1,4,2,-2,No,1,59.99,59.99,0.07,4.2,55.79,15.06
125402,50171,2017-01-02,2017-01-04,1521,191,42,4,1,4,2,-2,No,5,99.99,499.95,0.0,0.0,499.95,129.99
125403,50171,2017-01-02,2017-01-04,1521,365,42,4,1,4,2,-2,No,4,59.99,239.96,0.06,13.2,226.76,61.23
125404,50171,2017-01-02,2017-01-04,1521,403,42,4,1,4,2,-2,No,1,129.99,129.99,0.16,20.8,109.19,52.41
125405,50171,2017-01-02,2017-01-04,1521,502,42,4,1,4,2,-2,No,1,50.0,50.0,0.01,0.5,49.5,20.3
125406,50173,2017-01-02,2017-01-06,6329,502,60,4,22,4,4,0,No,3,50.0,150.0,0.04,6.0,144.0,69.12
